sr_no,sector,ministry,agency,project_code,project_name,original_cost,revised_cost,expenditure,physical_progress,original_completion,revised_completion,sanction_date,date_inconsistency_flag,missing_revised_cost_flag,missing_revised_completion_flag,missing_sanction_date_flag,project_duration_days,project_duration_months,expenditure_ratio,progress_per_month,completion_date_difference_days,delay_days,delay_flag,cost_overrun,cost_overrun_percent,cost_overrun_flag
694,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],615332,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW][Jaisalmer/Barmer Complex] Part B [SPV Name POWERGRID Sirohi Transmission Limited],3279,,547.59,19,2026-08-22,,2024-08-23,0,1,1,0,729.0,23.94875164257556,0.16699908508691674,0.793360768175583,,,,,,
695,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],615340,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name POWERGRID Siwani Transmission Limited],5357,,267.85,8,2026-11-11,,2024-11-12,0,1,1,0,729.0,23.94875164257556,0.05,0.3340466392318244,,,,,,
696,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],615339,Transmission system for evacuation of power from Rajasthan REZ Ph-IV [Part-3/6GW] [Bikaner complex] Part A [SPV Name POWERGRID Bikaner IV Transmission Limited],5969,,167.13,4,2026-11-11,,2024-11-12,0,1,1,0,729.0,23.94875164257556,0.027999664935500084,0.1670233196159122,,,,,,
697,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],616670,Transmission System for evacuation of Power from Rajasthan REZ Ph-IV [Part-4 3.5 GW] Part A [SPV name POWERGRID Ghiror Transmission Limited],5846,,236.18,3,2026-12-30,,2024-12-30,0,1,1,0,730.0,23.98160315374507,0.040400273691412934,0.12509589041095892,,,,,,
698,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611950,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part B1,2191,,1740.6,77,2025-04-30,2025-12-31,2023-09-27,0,1,0,0,581.0,19.086727989487514,0.7944317663167503,4.03421686746988,245.0,245.0,1.0,,,
699,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611949,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part C1,1796,,1201.17,79,2025-04-30,2025-10-31,2023-10-26,0,1,0,0,552.0,18.134034165571617,0.6688028953229399,4.356449275362319,184.0,184.0,1.0,,,
700,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611948,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part H,2211,,1780.53,72,2025-04-30,2025-12-31,2023-10-30,0,1,0,0,548.0,18.00262812089356,0.8053052917232022,3.9994160583941607,245.0,245.0,1.0,,,
701,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611947,Transmission System for Evacuation of Power from REZ in Rajasthan 20GW under Phase III- Part E2,428,,107.07,46,2025-06-15,2025-09-30,2023-11-01,0,1,0,0,592.0,19.44809461235217,0.25016355140186913,2.3652702702702704,107.0,107.0,1.0,,,
702,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611951,Transmission system for evacuation of power from REZ in Rajasthan 20GW under Phase-III Part E1,689,,585.42,93,2025-02-28,2025-09-30,2021-12-01,0,1,0,0,1185.0,38.92904073587385,0.84966618287373,2.388962025316456,214.0,214.0,1.0,,,
703,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611735,Transmission system for evacuation of power from REZ in Rajasthan 20GW under Phase-III Part J,331,,75.92,28,2025-03-31,2026-04-30,2022-12-01,0,1,0,0,851.0,27.95663600525624,0.22936555891238672,1.0015511163337252,395.0,395.0,1.0,,,
704,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],617185,Transmission System for Integration of Kurnool-IV REZ Phase-I [for 4.5 GW] [POWERGRID Kurnool-IV Transmission Limited],5550,,111.0,0,2027-03-23,,2025-03-24,0,1,1,0,729.0,23.94875164257556,0.02,0.0,,,,,,
705,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone Part-A and Part-B,3547,,3121.3,94,2024-11-30,2025-12-31,2022-11-23,0,1,0,0,738.0,24.24441524310118,0.8799830842965887,3.8771815718157185,396.0,396.0,1.0,,,
706,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],606781,Transmission System for Strengthening of Srinagar-Leh Tr. System,289,,202.1,59,2024-12-31,2025-09-30,2022-03-01,0,1,0,0,1036.0,34.03416557161629,0.6993079584775086,1.7335521235521236,273.0,273.0,1.0,,,
707,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],617269,Transmission System for Strengthening to facilitate evacuation of power from Bhadla/Bikaner Complex,213,,0.2,0,2026-06-09,,2024-12-10,0,1,1,0,546.0,17.936925098554532,0.0009389671361502348,0.0,,,,,,
708,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],617183,Transmission system strengthening at Kurnool- III PS for integration of additional RE generation projects [POWERGRID Kurnool III PS RE Transmission Limited],2886,,28.86,0,2027-12-31,,2025-03-27,0,1,1,0,1009.0,33.14717477003942,0.01,0.0,,,,,,
709,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],615335,Transmission System Strengthening for Interconnections of Bhadla-III & Bikaner III Complex [SPV Name POWERGRID BHADLA BIKANER TRANSMISSION LIMITED],1382,,41.46,2,2026-08-29,,2024-08-30,0,1,1,0,729.0,23.94875164257556,0.03,0.0835116598079561,,,,,,
710,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],608922,Transmission System Strengthening Scheme for evacuation of power from SEZ in Rajasthan 8.1 GW under Phase II Part G,1666,2218.0,2139.28,95,2023-11-30,2025-11-30,2022-05-11,0,0,0,0,568.0,18.659658344283837,1.2840816326530613,5.091197183098592,731.0,731.0,1.0,552.0,33.13325330132052,1.0
711,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],608301,Transmission system strengthening scheme for evacuation of power from solar energy zones in Rajasthan 8.1 GW under Phase II- Part- G1,359,,330.71,93,2023-09-30,2025-11-30,2022-02-01,0,1,0,0,606.0,19.90801576872536,0.9211977715877436,4.671485148514852,792.0,792.0,1.0,,,
712,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611659,Transmission system strengthening scheme for evacuation of power from solar energy zones in Rajasthan[8.1 GW] under phase-II- Part E,1433,1433.0,1341.7,93,2024-09-30,2025-10-31,2023-03-28,0,0,0,0,552.0,18.134034165571617,0.9362875087229588,5.128478260869565,396.0,396.0,1.0,0.0,0.0,0.0
713,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],616671,Transmission System under ISTS for evacuation of Power from Kudankulam Unit-3&4 [2x1000 MW] [SPV Name POWERGRID Kudankulam Tarnsmission Limited],548,,10.96,4,2026-12-31,2026-12-31,2025-01-10,0,1,0,0,720.0,23.653088042049934,0.02,0.16911111111111113,0.0,0.0,0.0,,,
714,Transmission & Distribution,Ministry of Power,Power Grid Corporation of India Limited [POWERGRID],611737,Western Region Expansion Scheme-XXV,386,,378.16,96,2023-11-30,2025-09-30,2023-02-01,0,1,0,0,302.0,9.921156373193167,0.9796891191709846,9.676291390728476,670.0,670.0,1.0,,,
715,Urban Public Transport,Ministry of Housing & Urban Affairs,Uttar Pradesh metro rail corporation [UPMRC],702629,Agra Metro Rail Project,8380,,6055.19,57,2024-05-26,2027-06-30,2019-05-27,0,1,0,0,1826.0,59.98685939553219,0.7225763723150358,0.9502081051478642,1130.0,1130.0,1.0,,,
716,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat Metro Rail Corporation Limited [GMRCL],702639,Ahmedabad Metro Rail Project [Phase-I],10773,12924.5,11857.9,99,2018-03-31,2025-08-31,2014-11-17,0,0,0,0,1230.0,40.40735873850197,1.100705467372134,2.450048780487805,2710.0,2710.0,1.0,2151.5,19.971224357189268,1.0
717,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat Metro Rail Corporation Limited [GMRCL],702631,"Ahmedabad Metro Rail Project, Phase-II",5384,,4151.57,87,2024-03-31,2025-12-31,2019-03-09,0,1,0,0,1849.0,60.74244415243101,0.7710939821693907,1.4322769064359113,640.0,640.0,1.0,,,
718,Urban Public Transport,Ministry of Housing & Urban Affairs,Madhya Pradesh Metro Rail Co Limited [MPMRCL],702625,Bhopal Metro Rail Project,6941,,3116.75,43,2022-11-29,2028-06-30,2018-11-30,0,1,0,0,1460.0,47.96320630749014,0.449034721221726,0.8965205479452055,2040.0,2040.0,1.0,,,
719,Urban Public Transport,Ministry of Housing & Urban Affairs,Bengaluru Metro Rail,702665,Construction Bangalore Metro Rail Project Phase-2A & 2B,14788,14788.1,8424.54,53,2026-06-30,2026-06-30,2021-06-07,0,0,0,0,1849.0,60.74244415243101,0.5696875845279957,0.8725365062195781,0.0,0.0,0.0,0.1000000000003638,0.000676223965379793,1.0
720,Urban Public Transport,Ministry of Housing & Urban Affairs,Bengaluru Metro Rail,702635,Construction of Bangalore Metro Rail Project Phase 2.,26405,30695.1,29478.0,94,2021-03-22,2026-09-30,2014-02-21,0,0,0,0,2586.0,84.95400788436268,1.1163794735845485,1.1064810518174788,2018.0,2018.0,1.0,4290.0999999999985,16.247301647415256,1.0
721,Urban Public Transport,Ministry of Housing & Urban Affairs,Delhi Metro Rail Corporation Limited [DMRC],617207,Delhi Metro Rail Phase-IV [2 Corridors],8400,,5.57,0,2029-03-27,,2024-03-28,0,1,1,0,1825.0,59.95400788436268,0.0006630952380952381,0.0,,,,,,
722,Urban Public Transport,Ministry of Housing & Urban Affairs,Delhi Metro Rail Corporation Limited [DMRC],617206,Delhi Metro Rail Phase-IV [Rithala - Kundli Corridor],6231,,0.14,0,2029-01-02,,2025-01-03,0,1,1,0,1460.0,47.96320630749014,2.246830364307495e-05,0.0,,,,,,
723,Urban Public Transport,Ministry of Housing & Urban Affairs,National Capital Region Transport Corporation [NCRTC],702633,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,30274,30274.0,25812.3,86,2025-06-30,,2019-03-07,0,0,1,0,2307.0,75.78843626806832,0.8526227125586311,1.1347377546597313,,,,0.0,0.0,0.0
724,Urban Public Transport,Ministry of Housing & Urban Affairs,Delhi Metro Rail Corporation Limited [DMRC],702632,DMRTS Phase - IV [3 Priority Corridors],24949,,15423.1,68,2025-03-31,2026-03-31,,0,1,0,1,,,0.6181850975991022,,365.0,365.0,1.0,,,
725,Urban Public Transport,Ministry of Housing & Urban Affairs,Madhya Pradesh Metro Rail Co Limited [MPMRCL],702626,Indore Metro Rail Project,7501,,3839.27,54,2022-11-29,2028-12-31,2018-11-30,0,1,0,0,1460.0,47.96320630749014,0.5118344220770564,1.1258630136986303,2224.0,2224.0,1.0,,,
726,Urban Public Transport,Ministry of Housing & Urban Affairs,Ministry of Housing & Urban Affairs,701991,Kalyan Station Precinct Imporvement Project,600,,49.42,0,2023-07-31,,,0,1,1,1,,,0.08236666666666667,,,,,,,
727,Urban Public Transport,Ministry of Housing & Urban Affairs,Uttar Pradesh metro rail corporation [UPMRC],702628,Kanpur Metro Rail Project,11076,,9079.81,73,2024-05-26,2027-03-31,2019-05-27,0,1,0,0,1826.0,59.98685939553219,0.8197733838931022,1.2169331872946332,1039.0,1039.0,1.0,,,
728,Urban Public Transport,Ministry of Housing & Urban Affairs,CSPCC Projects,702664,Kochi Metro Rail Phase 2 Development Project,1957,,306.45,10,2026-11-20,2026-11-20,2022-11-21,0,1,0,0,1460.0,47.96320630749014,0.15659172202350535,0.20849315068493152,0.0,0.0,0.0,,,
729,Urban Public Transport,Ministry of Housing & Urban Affairs,Mumbai Metro Rail Corporation Limited [MMRC],702637,Mumbai Metro Line 3,23136,23942.0,27519.1,92,2023-03-31,2024-06-30,2013-07-18,0,0,0,0,3543.0,116.39290407358737,1.1894493430152142,0.7904261924922383,457.0,457.0,1.0,806.0,3.4837482710926695,1.0
730,Urban Public Transport,Ministry of Housing & Urban Affairs,Maharashtra Metro Rail Corporation Limited [MMRCL],702658,Nagpur Metro Rail Phase II Development Project,6708,,977.38,24,2027-12-31,,2022-12-29,0,1,1,0,1828.0,60.05256241787122,0.1457036374478235,0.39964989059080963,,,,,,
731,Urban Public Transport,Ministry of Housing & Urban Affairs,Ministry of Housing & Urban Affairs,701745,New Suburba Station Development Project,263,,17.62,6,2022-07-31,,,0,1,1,1,,,0.06699619771863118,,,,,,,
732,Urban Public Transport,Ministry of Housing & Urban Affairs,Patna Metro Rail Corporation Ltd. [PMRCL],702627,Patna Metro Rail Project,13366,13365.8,4039.77,40,2024-02-26,2027-06-30,2019-02-27,0,0,0,0,1825.0,59.95400788436268,0.3022422564716445,0.6671780821917808,1220.0,1220.0,1.0,-0.2000000000007276,-0.001496333981750169,0.0
733,Urban Public Transport,Ministry of Housing & Urban Affairs,Maharashtra Metro Rail Corporation Limited [MMRCL],617225,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,910,,110.33,21,2027-01-31,,2023-10-23,0,1,1,0,1196.0,39.2904073587385,0.12124175824175824,0.5344816053511706,,,,,,
734,Urban Public Transport,Ministry of Housing & Urban Affairs,Maharashtra Metro Rail Corporation Limited [MMRCL],617226,Pune Metro Phase-1 Extension line towards south from Swargate to Katraj,2955,,18.66,3,2029-03-04,,2024-09-04,0,1,1,0,1642.0,53.942181340341655,0.006314720812182741,0.055615103532277714,,,,,,
735,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat Metro Rail Corporation Limited [GMRCL],702630,Surat Metro Rail Project,12020,,7386.41,68,2024-03-31,2026-06-30,2019-03-09,0,1,0,0,1849.0,60.74244415243101,0.6145099833610649,1.1194808004326664,821.0,821.0,1.0,,,
736,Urban Public Transport,Ministry of Railways,RVNL - II,706777,Baranagar-Barrackpore and Dakshineshwar- Construction of Metro Railway,2298,2734.0,393.0,17,2026-12-31,2025-12-26,2010-03-15,1,0,0,0,6135.0,201.54402102496715,0.17101827676240208,0.08434881825590872,-370.0,-370.0,0.0,436.0,18.97302001740644,1.0
737,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616594,Interception & Diversion with Rehabilitation of sewerage scheme at Agra under Hybrid annuity based PPP model-Namami Gange Programme,842,,208.64,69,2025-04-30,2025-12-31,,0,1,0,1,,,0.24779097387173396,,245.0,245.0,1.0,,,
738,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616600,Interception and Diversion and STP works in Bhagalpur under Hybrid annuity based PPP mode-Namami Gange Programme,413,,126.67,0,2025-02-06,2025-12-31,,0,1,0,1,,,0.30670702179176756,,328.0,328.0,1.0,,,
739,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616604,Pollution Abatement works for River Ganga at Hooghly Chinsurah- Municipal Town Interception & Diversion with STP,155,,96.17,92,2025-03-30,2025-12-31,,0,1,0,1,,,0.6204516129032258,,276.0,276.0,1.0,,,
740,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616605,Pollution Abatement Works for River Kali Meerut under Meerut Municipality Interception & Diversion with STP,691,,0.0,27,2024-12-31,2027-05-11,2020-05-06,0,1,0,0,1700.0,55.84756898817346,0.0,0.4834588235294118,861.0,861.0,1.0,,,
741,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616611,Sewage Treatment Plant 100MLD and Sewerage Network 288 km in Digha-Patna under Hybrid annuity based PPP mode-Namami Gange Programme,824,,385.32,55,2025-12-30,,,0,1,1,1,,,0.46762135922330095,,,,,,,
742,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616612,Sewage Treatment Plant 50MLD and Sewerage Network 150 km in Kankarbagh-Patna under Hybrid annuity based PPP mode-Namami Gange Programme,579,,165.84,53,2025-12-30,,,0,1,1,1,,,0.28642487046632126,,,,,,,
743,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616615,"Sewer Network, SPS and STP at Begusarai",230,,261.48,97,2025-04-30,2025-12-31,,0,1,0,1,,,1.1368695652173915,,245.0,245.0,1.0,,,
744,Waste & Water,"Department of Water Resources, River Development & GR",National Mission for Clean Ganga,616616,"Sewer Networks, SPS and STP at Hajipur",305,,346.44,95,2025-06-30,2025-12-31,,0,1,0,1,,,1.1358688524590164,,184.0,184.0,1.0,,,
745,Waste & Water,Ministry of Housing & Urban Affairs,Ministry of Housing & Urban Affairs,702355,Storm water drainag Development Project,210,,0.0,0,2024-03-20,,,0,1,1,1,,,0.0,,,,,,,
746,Waste & Water,Ministry of Housing & Urban Affairs,Smart City Mission,707267,Upgradation of Sewerage system in Gandhinagar City,200,,100.0,10,2023-06-30,,,0,1,1,1,,,0.5,,,,,,,
747,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,400117,Arjun Sahayak Project,741,2465.68,3218.3,100,2019-12-31,2019-12-31,,0,0,0,1,,,4.343184885290149,,0.0,0.0,0.0,1724.6799999999998,232.75033738191632,1.0
748,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,701390,Arjuna Medium Irrigation project,334,611.0,803.89,100,2019-12-31,2024-12-31,,0,0,0,1,,,2.40685628742515,,1827.0,1827.0,1.0,277.0,82.93413173652695,1.0
749,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,701391,Aruna Medium Irrigation Project,210,1472.14,1697.94,97,2019-12-31,2025-01-31,,0,0,0,1,,,8.085428571428572,,1858.0,1858.0,1.0,1262.14,601.0190476190477,1.0
750,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-MP,400116,Bargi Diversion Project Phase - III [km. 104 to km 154],1229,1399.7,1807.2,79,2019-12-31,2025-07-21,,0,0,0,1,,,1.4704637917005696,,2029.0,2029.0,1.0,170.70000000000005,13.889340927583405,1.0
751,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-MP,400115,Bargi Diversion Project Phase - IV [km. 154 to km 197],751,893.35,777.99,74,2019-12-31,2025-07-19,,0,0,0,1,,,1.0359387483355527,,2027.0,2027.0,1.0,142.35000000000002,18.954727030625833,1.0
752,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,701388,Bembla Irrigation Project,1353,2685.41,2689.7,98,2019-12-31,2025-06-30,,0,0,0,1,,,1.9879526977087951,,2008.0,2008.0,1.0,1332.4099999999999,98.47819660014781,1.0
753,Water Resources,"Department of Water Resources, River Development & GR","Department of Water Resources, River Development & GR",701370,Borolia Irrigation Project,256,,0.0,0,2022-12-31,2025-03-31,,0,1,0,1,,,0.0,,821.0,821.0,1.0,,,
754,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,701371,Durgawati Reservoir Project,691,971.96,978.51,87,2019-12-31,2024-12-31,,0,0,0,1,,,1.4160781476121562,,1827.0,1827.0,1.0,280.96000000000004,40.659913169319836,1.0
